 4 1 1 0 0   0.41237595433325663                0   1.18424881      0.366747707      0.474068642    
           1  -1.00000000               1          11           0           0 -0.470347375      0.358914375       10.1086321       10.1259317       5.10999991E-04   0.00000000       0.00000000      -4.84820175    
           2   1.00000000               1        2212           0           0  0.332945257     -0.469492495      0.431608319       1.18212020      0.938000023       0.00000000       0.00000000      -4.84820175    
           3           0           1          22           0           0   3.62649858E-02  0.102951586       6.73197061E-02  0.128242433               0   0.00000000       0.00000000      -4.84820175    
           4           0           1          22           0           0  0.101136625       7.62613118E-03  -7.55999424E-03  0.101705104               0   0.00000000       0.00000000      -4.84820175    
 4 1 1 0 0   0.22868760921947501                0   1.27215493      0.218969464      0.510396957    
           1  -1.00000000               1          11           0           0  0.444843858      0.102142990       10.0792751       10.0896034       5.10999991E-04   0.00000000       0.00000000     -0.731910706    
           2   1.00000000               1        2212           0           0 -0.455695748       6.87716156E-03  0.169518247       1.05654490      0.938000023       0.00000000       0.00000000     -0.731910706    
           3           0           1          22           0           0  -1.98844681E-03   2.86752768E-02   2.72350162E-02   3.95976305E-02           0   0.00000000       0.00000000     -0.731910706    
           4           0           1          22           0           0   1.28402598E-02 -0.137695208      0.323971748      0.352253526               0   0.00000000       0.00000000     -0.731910706    
 4 1 1 0 0   0.17582186207522943                0   1.51565170      0.302364230      0.916694641    
           1  -1.00000000               1          11           0           0 -0.525353312      -4.01504897E-03   9.66904354       9.68330574       5.10999991E-04   0.00000000       0.00000000      -3.06022549    
           2   1.00000000               1        2212           0           0  0.122381970      0.106687687       1.03406346       1.40552163      0.938000023       0.00000000       0.00000000      -3.06022549    
           3           0           1          22           0           0   8.82405713E-02  -9.27104801E-03  -8.09888244E-02  0.120131351               0   0.00000000       0.00000000      -3.06022549    
           4           0           1          22           0           0  0.314731240      -9.34017226E-02  -2.21177619E-02  0.329042315               0   0.00000000       0.00000000      -3.06022549    
 4 1 1 0 0   0.25952029716740621                0   1.30447543      0.288023382      0.591593742    
           1  -1.00000000               1          11           0           0   8.89617503E-02  0.513663173       9.99482059       10.0084066       5.10999991E-04   0.00000000       0.00000000      -4.20395994    
           2   1.00000000               1        2212           0           0 -0.189109385     -0.646890104      0.373480231       1.21390200      0.938000023       0.00000000       0.00000000      -4.20395994    
           3           0           1          22           0           0   2.37282794E-02  -1.29282996E-02  -4.71848249E-03   2.74305735E-02           0   0.00000000       0.00000000      -4.20395994    
           4           0           1          22           0           0   7.64200687E-02  0.146156192      0.236419395      0.288263410               0   0.00000000       0.00000000      -4.20395994    
 4 1 1 0 0   0.33108663504346175                0   1.25162101      0.339898109      0.547235489    
           1  -1.00000000               1          11           0           0  0.164097711      0.543291271       10.0367317       10.0527649       5.10999991E-04   0.00000000       0.00000000      -1.55922043    
           2   1.00000000               1        2212           0           0   8.74702930E-02 -0.512752235      0.529557467       1.19617891      0.938000023       0.00000000       0.00000000      -1.55922043    
           3           0           1          22           0           0 -0.259239405      -4.77958843E-03   3.72484550E-02  0.261945337               0   0.00000000       0.00000000      -1.55922043    
           4           0           1          22           0           0   7.67293572E-03  -2.57593170E-02  -3.53744999E-03   2.71095894E-02           0   0.00000000       0.00000000      -1.55922043    
 4 1 1 0 0   0.38091101303825559                0   1.23259223      0.393435746      0.550576210    
           1  -1.00000000               1          11           0           0  0.259722441     -0.552449107       10.0308657       10.0494242       5.10999991E-04   0.00000000       0.00000000      -1.73774385    
           2   1.00000000               1        2212           0           0 -0.270080924      0.572965324      0.672965229       1.31680000      0.938000023       0.00000000       0.00000000      -1.73774385    
           3           0           1          22           0           0   3.45212109E-02  -6.31192997E-02  -1.99744292E-02   7.46641681E-02           0   0.00000000       0.00000000      -1.73774385    
           4           0           1          22           0           0  -2.41627973E-02   4.26032655E-02  -8.38557482E-02   9.71116200E-02           0   0.00000000       0.00000000      -1.73774385    
 4 1 1 0 0   0.41998261333122427                0   1.48659003      0.963110328       1.22239590    
           1  -1.00000000               1          11           0           0  0.419856936     -0.820792437       9.33217430       9.37760448       5.10999991E-04   0.00000000       0.00000000      -4.38777018    
           2   1.00000000               1        2212           0           0 -0.231997445      0.833945274       1.39934301       1.89401460      0.938000023       0.00000000       0.00000000      -4.38777018    
           3           0           1          22           0           0  -2.10226327E-03   3.47120166E-02  -4.24823537E-02   5.49007691E-02           0   0.00000000       0.00000000      -4.38777018    
           4           0           1          22           0           0 -0.185757369      -4.78648096E-02  -8.90350714E-02  0.211480707               0   0.00000000       0.00000000      -4.38777018    
 4 1 1 0 0   0.57241097269703334                0   1.11752415      0.493996501      0.460026741    
           1  -1.00000000               1          11           0           0   7.17354119E-02 -0.683277965       10.1166716       10.1399736       5.10999991E-04   0.00000000       0.00000000      -3.41594839    
           2   1.00000000               1        2212           0           0  -5.02122194E-02  0.593188643      0.296863526       1.14994109      0.938000023       0.00000000       0.00000000      -3.41594839    
           3           0           1          22           0           0   4.55499962E-02  -3.21531296E-03   3.28725949E-02   5.62649779E-02           0   0.00000000       0.00000000      -3.41594839    
           4           0           1          22           0           0  -6.70732260E-02   9.33047831E-02  0.153592616      0.191820979               0   0.00000000       0.00000000      -3.41594839    
 4 1 1 0 0   0.42098985538031058                0   1.36807036      0.721099615      0.913042068    
           1  -1.00000000               1          11           0           0  0.628971159     -0.512079418       9.65294456       9.68695831       5.10999991E-04   0.00000000       0.00000000      -2.73732352    
           2   1.00000000               1        2212           0           0 -0.808594406      0.443076253      0.635418892       1.46073282      0.938000023       0.00000000       0.00000000      -2.73732352    
           3           0           1          22           0           0   8.41185600E-02   7.39453882E-02   7.42302909E-02  0.134365126               0   0.00000000       0.00000000      -2.73732352    
           4           0           1          22           0           0   9.55061764E-02  -4.94166836E-03  0.237409323      0.255947322               0   0.00000000       0.00000000      -2.73732352    
 4 1 1 0 0   0.27669071198810496                0   1.37362850      0.385213941      0.742120743    
           1  -1.00000000               1          11           0           0  0.532187283      0.273296595       9.83970928       9.85787964       5.10999991E-04   0.00000000       0.00000000      -1.09171581    
           2   1.00000000               1        2212           0           0 -0.544641197     -0.285856277      0.246280044       1.14840877      0.938000023       0.00000000       0.00000000      -1.09171581    
           3           0           1          22           0           0  -3.99734750E-02  -4.35641333E-02  0.235083103      0.242404163               0   0.00000000       0.00000000      -1.09171581    
           4           0           1          22           0           0   5.24275154E-02   5.61239645E-02  0.278933883      0.289314121               0   0.00000000       0.00000000      -1.09171581    
 4 1 1 0 0   0.29882351676573687                0   1.20575893      0.244629622      0.436376572    
           1  -1.00000000               1          11           0           0 -0.426798850      0.228622884       10.1520844       10.1636238       5.10999991E-04   0.00000000       0.00000000     -0.923591375    
           2   1.00000000               1        2212           0           0  0.131141976     -0.172275186      0.270925224       1.00006139      0.938000023       0.00000000       0.00000000     -0.923591375    
           3           0           1          22           0           0   8.48798454E-03  -3.53578106E-02   5.71757555E-05   3.63623984E-02           0   0.00000000       0.00000000     -0.923591375    
           4           0           1          22           0           0  0.287168682      -2.09898409E-02  0.176933274      0.337952346               0   0.00000000       0.00000000     -0.923591375    
 4 1 1 0 0   0.31894948680864849                0   1.29416299      0.372323155      0.622250557    
           1  -1.00000000               1          11           0           0   5.43962531E-02 -0.589236140       9.96018696       9.97774982       5.10999991E-04   0.00000000       0.00000000      -2.29532242    
           2   1.00000000               1        2212           0           0 -0.196130693      0.570962310      0.279724479       1.15002525      0.938000023       0.00000000       0.00000000      -2.29532242    
