 4 1 1 0 0   0.11722033658839980                0   1.89965153      0.362349659       1.64775276    
           1  -1.00000000               1          11           0           0 -0.471044332      0.289565325       8.93515587       8.95224762       5.10999991E-04   0.00000000       0.00000000      -2.92022324    
           2   1.00000000               1        2212           0           0  0.998599887     -0.291096866       1.39955437       1.98003459      0.938000023       0.00000000       0.00000000      -2.92022324    
           3           0           1          22           0           0 -0.199292392      -4.58338335E-02   5.06964400E-02  0.210685357               0   0.00000000       0.00000000      -2.92022324    
           4           0           1          22           0           0 -0.328259975       4.73653525E-02  0.214592457      0.395029128               0   0.00000000       0.00000000      -2.92022324    
 4 1 1 0 0   0.26549219508084498                0   1.21231341      0.213209346      0.428076744    
           1  -1.00000000               1          11           0           0   1.31148826E-02  0.452024132       10.1618662       10.1719236       5.10999991E-04   0.00000000       0.00000000      -2.10123229    
           2   1.00000000               1        2212           0           0  -6.83348924E-02 -0.420666456      0.149315670       1.04104328      0.938000023       0.00000000       0.00000000      -2.10123229    
           3           0           1          22           0           0   2.43639089E-02   3.28591466E-03  0.275737524      0.276831299               0   0.00000000       0.00000000      -2.10123229    
           4           0           1          22           0           0   3.08559239E-02  -3.46434973E-02   1.30799264E-02   4.82010767E-02           0   0.00000000       0.00000000      -2.10123229    
 4 1 1 0 0   0.33275876235660740                0   1.23043191      0.316240311      0.506587982    
           1  -1.00000000               1          11           0           0 -0.229521051      0.498221159       10.0784950       10.0934124       5.10999991E-04   0.00000000       0.00000000      -4.61806297    
           2   1.00000000               1        2212           0           0  0.409622729     -0.441600591      0.418359786       1.19065988      0.938000023       0.00000000       0.00000000      -4.61806297    
           3           0           1          22           0           0   1.95034370E-02  -1.14470869E-02  -3.93432006E-03   2.29542814E-02           0   0.00000000       0.00000000      -4.61806297    
           4           0           1          22           0           0 -0.199605107      -4.51734401E-02  0.107079536      0.230973735               0   0.00000000       0.00000000      -4.61806297    
 4 1 1 0 0   0.45413669606150975                0   1.20577455      0.477581650      0.560567856    
           1  -1.00000000               1          11           0           0 -0.671972692       1.64448116E-02   10.0169048       10.0394325       5.10999991E-04   0.00000000       0.00000000      -5.15390587    
           2   1.00000000               1        2212           0           0  0.504927576     -0.212981522      0.418497086       1.16417110      0.938000023       0.00000000       0.00000000      -5.15390587    
           3           0           1          22           0           0   4.93836291E-02  -2.79114395E-03  -1.52928382E-03   4.94860895E-02           0   0.00000000       0.00000000      -5.15390587    
           4           0           1          22           0           0  0.117662430      0.199328780      0.166128099      0.284912199               0   0.00000000       0.00000000      -5.15390587    
 4 1 1 0 0   0.21897860451026913                0   1.35440803      0.267639011      0.651500702    
           1  -1.00000000               1          11           0           0  0.415351272     -0.280202121       9.93587494       9.94849968       5.10999991E-04   0.00000000       0.00000000      -3.06028152    
           2   1.00000000               1        2212           0           0  -6.54617101E-02  0.432666093      0.421705306       1.11766028      0.938000023       0.00000000       0.00000000      -3.06028152    
           3           0           1          22           0           0 -0.298655689     -0.177869886      0.207252041      0.404705256               0   0.00000000       0.00000000      -3.06028152    
           4           0           1          22           0           0  -5.12342006E-02   2.54057422E-02   3.51681113E-02   6.71356246E-02           0   0.00000000       0.00000000      -3.06028152    
 4 1 1 0 0   0.13272795556533543                0   1.59260345      0.253519177       1.01815891    
