 4 1 1 0 0   0.64233159592841094                0   1.16632450      0.862872362      0.716068268    
           1  -1.00000000               1          11           0           0 -0.839525878     -0.313244075       9.84323025       9.88393211       5.10999991E-04   0.00000000       0.00000000      -1.84101748    
           2   1.00000000               1        2212           0           0  0.702319503      0.140254557      0.743808389       1.39499855      0.938000023       0.00000000       0.00000000      -1.84101748    
           3           0           1          22           0           0  0.160088569      0.172751516       1.55643029E-02  0.236037478               0   0.00000000       0.00000000      -1.84101748    
           4           0           1          22           0           0  -2.28826255E-02   2.37464905E-04  -2.60270480E-03   2.30313875E-02           0   0.00000000       0.00000000      -1.84101748    
 4 1 1 0 0   0.67214752698922975                0   1.22083271       1.25180352      0.992747307    
           1  -1.00000000               1          11           0           0  0.404108733      0.983755529       9.54820538       9.60725307       5.10999991E-04   0.00000000       0.00000000      -3.24734068    
           2   1.00000000               1        2212           0           0 -0.209139526     -0.598495185      0.922102094       1.46015525      0.938000023       0.00000000       0.00000000      -3.24734068    
           3           0           1          22           0           0 -0.163295239     -0.298094630       4.11553681E-02  0.342373341               0   0.00000000       0.00000000      -3.24734068    
           4           0           1          22           0           0  -3.16732600E-02  -8.71643126E-02   8.85369033E-02  0.128216982               0   0.00000000       0.00000000      -3.24734068    
 4 1 1 0 0   0.31249476927782582                0   1.63846076      0.820301652       1.39925861    
           1  -1.00000000               1          11           0           0  0.603661299     -0.588313758       9.16204834       9.20074177       5.10999991E-04   0.00000000       0.00000000      -2.16238570    
           2   1.00000000               1        2212           0           0   8.06755573E-02  0.391332060       1.19948792       1.57425022      0.938000023       0.00000000       0.00000000      -2.16238570    
           3           0           1          22           0           0 -0.438986152       7.08723068E-02  0.186976314      0.482381433               0   0.00000000       0.00000000      -2.16238570    
           4           0           1          22           0           0 -0.245356172      0.126111031       5.14898151E-02  0.280632943               0   0.00000000       0.00000000      -2.16238570    
 4 1 1 0 0   0.28629186585136090                0   1.18478656      0.210142463      0.391265869    
           1  -1.00000000               1          11           0           0 -0.422845781     -0.153260842       10.1988220       10.2087345       5.10999991E-04   0.00000000       0.00000000      -1.93366122    
           2   1.00000000               1        2212           0           0  0.392680228      0.260668010      0.210936636       1.07073927      0.938000023       0.00000000       0.00000000      -1.93366122    
           3           0           1          22           0           0   1.27288885E-02  -9.59419459E-03  -2.02464461E-02   2.57680472E-02           0   0.00000000       0.00000000      -1.93366122    
           4           0           1          22           0           0   1.74367167E-02  -9.78132412E-02  0.210488468      0.232759252               0   0.00000000       0.00000000      -1.93366122    
 4 1 1 0 0   0.32699042156837110                0   1.24299884      0.323199272      0.526868820    
           1  -1.00000000               1          11           0           0 -0.153380498     -0.532331467       10.0578861       10.0731316       5.10999991E-04   0.00000000       0.00000000      -4.23067474    
           2   1.00000000               1        2212           0           0  0.329871058      0.392446429      0.550162017       1.20222890      0.938000023       0.00000000       0.00000000      -4.23067474    
           3           0           1          22           0           0  -2.15314850E-02  -2.64260918E-03  -4.39968109E-02   4.90541309E-02           0   0.00000000       0.00000000      -4.23067474    
           4           0           1          22           0           0 -0.154958159      0.142526865       3.59491557E-02  0.213584363               0   0.00000000       0.00000000      -4.23067474    
 4 1 1 0 0   0.36786202257065659                0   1.22213387      0.357172906      0.517560005    
           1  -1.00000000               1          11           0           0 -0.435779870      0.386711150       10.0655928       10.0824404       5.10999991E-04   0.00000000       0.00000000      -3.08084798    
           2   1.00000000               1        2212           0           0  0.139119029     -0.392618775      0.435841322       1.11503685      0.938000023       0.00000000       0.00000000      -3.08084798    
           3           0           1          22           0           0  0.223884955      -5.29678799E-02   5.15508018E-02  0.235770106               0   0.00000000       0.00000000      -3.08084798    
           4           0           1          22           0           0   7.27748722E-02   5.88755570E-02   4.70154546E-02  0.104751922               0   0.00000000       0.00000000      -3.08084798    
 4 1 1 0 0   0.52599186212145677                0   1.15646362      0.507748306      0.514560699    
           1  -1.00000000               1          11           0           0  0.124373026     -0.683416486       10.0614891       10.0854397       5.10999991E-04   0.00000000       0.00000000      -1.00255919    
           2   1.00000000               1        2212           0           0 -0.255569577      0.538229585      0.451425999       1.19943273      0.938000023       0.00000000       0.00000000      -1.00255919    
           3           0           1          22           0           0  0.125595480       7.44297877E-02  0.105111688      0.179895759               0   0.00000000       0.00000000      -1.00255919    
           4           0           1          22           0           0   5.60062379E-03   7.07566515E-02  -1.80266574E-02   7.32313618E-02           0   0.00000000       0.00000000      -1.00255919    
 4 1 1 0 0    5.1729875052139794E-002           0   2.63844228      0.331758708       3.41859818    
           1  -1.00000000               1          11           0           0 -0.456642270     -0.126476929       7.16575336       7.18140221       5.10999991E-04   0.00000000       0.00000000      -5.20098400    
           2   1.00000000               1        2212           0           0   9.47846398E-02  0.279397458       9.08443779E-02  0.987493515      0.938000023       0.00000000       0.00000000      -5.20098400    
           3           0           1          22           0           0  0.229191527      -5.51788099E-02   2.38668346       2.39829755               0   0.00000000       0.00000000      -5.20098400    
           4           0           1          22           0           0  0.132637039      -9.77294296E-02  0.956450403      0.970536411               0   0.00000000       0.00000000      -5.20098400    
 4 1 1 0 0   0.33997397702596227                0   1.54423547      0.775118947       1.21531773    
           1  -1.00000000               1          11           0           0  0.624227941     -0.543371141       9.34812069       9.38468266       5.10999991E-04   0.00000000       0.00000000      -2.03461003    
           2   1.00000000               1        2212           0           0 -0.444387138     -0.122617170      0.677060604       1.24529886      0.938000023       0.00000000       0.00000000      -2.03461003    
           3           0           1          22           0           0 -0.147792250      0.573307097      0.424374908      0.728435099               0   0.00000000       0.00000000      -2.03461003    
           4           0           1          22           0           0  -3.20496336E-02   9.26851034E-02  0.150447756      0.179589063               0   0.00000000       0.00000000      -2.03461003    
 4 1 1 0 0   0.31249284341797895                0   1.16307938      0.214951813      0.366663933    
           1  -1.00000000               1          11           0           0  0.421463966     -0.172573909       10.2231970       10.2333364       5.10999991E-04   0.00000000       0.00000000      -2.93256187    
           2   1.00000000               1        2212           0           0 -0.279242158       9.68064442E-02  0.450805962       1.08185863      0.938000023       0.00000000       0.00000000      -2.93256187    
           3           0           1          22           0           0  -8.35991353E-02   2.46309582E-02 -0.107259221      0.138202891               0   0.00000000       0.00000000      -2.93256187    
           4           0           1          22           0           0  -5.86225241E-02   5.11364415E-02   3.32565233E-02   8.46021995E-02           0   0.00000000       0.00000000      -2.93256187    
 4 1 1 0 0    8.2194985003730653E-002           0   2.30413413      0.396660924       2.57241631    
           1  -1.00000000               1          11           0           0 -0.132115141     -0.531596184       8.00887394       8.02758408       5.10999991E-04   0.00000000       0.00000000      -3.25980520    
           2   1.00000000               1        2212           0           0  0.520536602      -4.37175706E-02  0.303106129       1.11561060      0.938000023       0.00000000       0.00000000      -3.25980520    
           3           0           1          22           0           0 -0.334082603      0.438010871       1.94137633       2.01802039               0   0.00000000       0.00000000      -3.25980520    
           4           0           1          22           0           0  -5.43414801E-02  0.137306750      0.346660495      0.376801759               0   0.00000000       0.00000000      -3.25980520    
 4 1 1 0 0   0.10967150764220866                0   1.62388504      0.216448128       1.05202770    
           1  -1.00000000               1          11           0           0  0.336160749      0.286108077       9.53776264       9.54797268       5.10999991E-04   0.00000000       0.00000000     -0.508647919    
           2   1.00000000               1        2212           0           0  -2.49232352E-02  0.314259946      0.690349758       1.20656812      0.938000023       0.00000000       0.00000000     -0.508647919    
           3           0           1          22           0           0 -0.200742334     -0.446583807      0.204130992      0.530475259               0   0.00000000       0.00000000     -0.508647919    
           4           0           1          22           0           0 -0.110495031     -0.153783932      0.167756483      0.252983958               0   0.00000000       0.00000000     -0.508647919    
 4 1 1 0 0   0.48605726742836269                0   1.18107617      0.487148255      0.534245491    
           1  -1.00000000               1          11           0           0  -6.18109144E-02 -0.676939487       10.0427761       10.0657549       5.10999991E-04   0.00000000       0.00000000     -0.520972490    
           2   1.00000000               1        2212           0           0  0.183675900      0.487534285      0.323317885       1.12062693      0.938000023       0.00000000       0.00000000     -0.520972490    
           3           0           1          22           0           0  -7.79918507E-02   7.22663477E-02   2.67703757E-02  0.109643996               0   0.00000000       0.00000000     -0.520972490    
           4           0           1          22           0           0  -4.38732207E-02  0.117138974      0.207136095      0.241974711               0   0.00000000       0.00000000     -0.520972490    
 4 1 1 0 0   0.33969626821149285                0   1.23115301      0.327135682      0.513339043    
           1  -1.00000000               1          11           0           0  0.467023671     -0.304866999       10.0712299       10.0866613       5.10999991E-04   0.00000000       0.00000000      -1.77132082    
           2   1.00000000               1        2212           0           0 -0.149312466      0.238358766      0.497635782       1.09844959      0.938000023       0.00000000       0.00000000      -1.77132082    
           3           0           1          22           0           0 -0.198879495       8.04933384E-02  -3.30949575E-02  0.217088699               0   0.00000000       0.00000000      -1.77132082    
