 4 1 1 0 0   0.17210670459315314                0   1.87418425      0.547303975       1.69511032    
           1  -1.00000000               1          11           0           0 -0.674539685       6.41169325E-02   8.87907410       8.90489006       5.10999991E-04   0.00000000       0.00000000      -1.58309209    
           2   1.00000000               1        2212           0           0  0.256158024      0.552827954      0.570337772       1.25553381      0.938000023       0.00000000       0.00000000      -1.58309209    
           3           0           1          22           0           0  0.141677529     -0.204503506      0.274236917      0.370270342               0   0.00000000       0.00000000      -1.58309209    
           4           0           1          22           0           0  0.276701331     -0.412437171      0.876344085       1.00729680               0   0.00000000       0.00000000      -1.58309209    
 4 1 1 0 0   0.43021731096147375                0   1.20696652      0.435611039      0.539731979    
           1  -1.00000000               1          11           0           0 -0.603740692      0.220239818       10.0397205       10.0602684       5.10999991E-04   0.00000000       0.00000000      -2.07076406    
           2   1.00000000               1        2212           0           0  0.288819432     -0.277739644      0.420106471       1.10312796      0.938000023       0.00000000       0.00000000      -2.07076406    
           3           0           1          22           0           0  0.168402463       9.79677960E-03  0.142009854      0.220504329               0   0.00000000       0.00000000      -2.07076406    
           4           0           1          22           0           0  0.146518111       4.77029160E-02  -1.83688104E-03  0.154098973               0   0.00000000       0.00000000      -2.07076406    
 4 1 1 0 0   0.23548800558434374                0   1.24700987      0.207975447      0.470771790    
           1  -1.00000000               1          11           0           0  -1.87796429E-02 -0.445297480       10.1194181       10.1292286       5.10999991E-04   0.00000000       0.00000000      -3.99077415    
           2   1.00000000               1        2212           0           0 -0.211065084      0.251636505      0.337251067       1.04950166      0.938000023       0.00000000       0.00000000      -3.99077415    
           3           0           1          22           0           0   9.03520733E-02   9.55304503E-03   7.16578215E-03   9.11378488E-02           0   0.00000000       0.00000000      -3.99077415    
           4           0           1          22           0           0  0.139491871      0.184107333      0.136164814      0.268131196               0   0.00000000       0.00000000      -3.99077415    
 4 1 1 0 0   0.26761336728537954                0   1.24785197      0.247478813      0.492943764    
           1  -1.00000000               1          11           0           0 -0.484438270      -3.39604132E-02   10.0953827       10.1070566       5.10999991E-04   0.00000000       0.00000000      -3.65605187    
           2   1.00000000               1        2212           0           0  0.385730147      0.200541168      0.212584078       1.05547953      0.938000023       0.00000000       0.00000000      -3.65605187    
           3           0           1          22           0           0  0.108719267      -6.66951537E-02  0.113939621      0.171027377               0   0.00000000       0.00000000      -3.65605187    
           4           0           1          22           0           0  -1.00104511E-02  -9.98867750E-02  0.178095341      0.204439536               0   0.00000000       0.00000000      -3.65605187    
 4 1 1 0 0   0.22692794795333426                0   1.33003318      0.260999709      0.613082886    
           1  -1.00000000               1          11           0           0  -5.91456257E-02 -0.492193252       9.97460651       9.98691750       5.10999991E-04   0.00000000       0.00000000      -5.16075420    
           2   1.00000000               1        2212           0           0  0.221521258      0.236578003      0.695979595       1.21213543      0.938000023       0.00000000       0.00000000      -5.16075420    
           3           0           1          22           0           0 -0.148482412      0.190590769       5.10774553E-04  0.241603240               0   0.00000000       0.00000000      -5.16075420    
           4           0           1          22           0           0  -1.38930753E-02   6.50242642E-02  -7.10960999E-02   9.73438621E-02           0   0.00000000       0.00000000      -5.16075420    
 4 1 1 0 0   0.30784773321600473                0   1.22725689      0.278562605      0.482340813    
           1  -1.00000000               1          11           0           0 -0.515428007      -6.94672111E-03   10.1045198       10.1176596       5.10999991E-04   0.00000000       0.00000000      -4.93873787    
           2   1.00000000               1        2212           0           0  0.612973332       5.98840453E-02  0.307008624       1.16336465      0.938000023       0.00000000       0.00000000      -4.93873787    
           3           0           1          22           0           0 -0.114697456      -7.06162602E-02  0.189304575      0.232332483               0   0.00000000       0.00000000      -4.93873787    
           4           0           1          22           0           0   1.71514489E-02   1.76785924E-02  -8.31738114E-04   2.46454049E-02           0   0.00000000       0.00000000      -4.93873787    
 4 1 1 0 0   0.32555919181073284                0   1.29170489      0.380690128      0.623316765    
           1  -1.00000000               1          11           0           0 -0.191569105      0.566818416       9.95872688       9.97668362       5.10999991E-04   0.00000000       0.00000000      -2.14078975    
           2   1.00000000               1        2212           0           0  0.243020743     -0.150938019      0.397995770       1.05833983      0.938000023       0.00000000       0.00000000      -2.14078975    
